lambda_0,mean_lambda,mean_t_c,direct_t_c
0.2553386155129274,0.2777636551132241,0.1148980226593175,0.045157995533730275
0.2984303586321934,0.2824373129692338,0.1200299227990975,0.07949307375946742
0.3525621351125938,0.3066551421606,0.1416598575385909,0.13297431528218726
0.4312668890742285,0.3177492925816004,0.1480924454429493,0.2231427232346346
0.3764228523769808,0.3414772288215899,0.1647422284242141,0.159166223245234
0.1178723936613844,0.2095309083308013,0.0715680359028606,0.000468970570542568
0.1143110925771476,0.2196013078362324,0.0819908212764093,0.00036004653688163804
0.2414495412844036,0.2478696611528519,0.1001559010768665,0.03604915118411743
0.3365362802335279,0.3320054953212089,0.1584739090235126,0.1161738285804819
0.4262810675562969,0.3261222078725393,0.152824975142084,0.217171011616912
0.0932994161801501,0.187956303591329,0.0551176506301219,5.020476877334588e-05
0.2877464553794829,0.2658757921783699,0.1144545550928128,0.07019335767611748
0.3529182652210175,0.3137420865379427,0.1407910844150538,0.13335545883495345
0.4184462051709758,0.3636936644149691,0.1897028876628959,0.20783708502090764
0.3066213511259382,0.2997137854701587,0.1363612246472149,0.08693701842447414
0.3942293577981651,0.3475691193666532,0.1735649588754524,0.17945838919229506
0.4009958298582152,0.361129490713598,0.1869015714906536,0.18730679228844607
0.110393661384487,0.1848782291595291,0.0612451971662519,0.0002639605315900233
0.2991426188490408,0.302255640613638,0.1363356984649031,0.0801298404413194
0.2044120100083402,0.2486742462716168,0.0957179445460578,0.017021120561719127
0.1684428690575479,0.2152692453357066,0.080302862234749,0.005988281246314463
0.3062652210175146,0.2594540554613863,0.1062023585219786,0.08660794703853879
0.0893819849874895,0.1938059503626508,0.0619072169314533,3.138574748523541e-05
0.1972894078398665,0.2597561821248774,0.1040019327127722,0.014265436494469359
0.3482885738115095,0.2988254787947873,0.1354593882457664,0.12842603131240118
0.1424453711426188,0.2121156355301419,0.0773430970894517,0.0020264799625900856
0.109325271059216,0.1999949120505624,0.0713431050304944,0.00024159788956448
0.0744245204336947,0.2021396959780539,0.0625818278572479,3.313015545509834e-06
0.2934445371142619,0.3066825991904209,0.1405884199798702,0.07509368141483438
0.4255688073394495,0.3464932433938791,0.1736865541976374,0.21631985859160655
0.0915187656380316,0.2035061818676243,0.061900330377426,4.075464818582396e-05
0.1666622185154295,0.2374875985883277,0.0917029558705905,0.005620245135867464
0.4618940783986655,0.3573954440851775,0.1831580945834623,0.26025031562861295
0.2307656380316931,0.242081864128115,0.0954393900105713,0.02975908969059964
0.4188023352793995,0.3585033124994558,0.1858728168470037,0.20825993126845513
0.3514937447873227,0.318807203464659,0.1486298041298775,0.13183282053880233
0.3742860717264387,0.313839073426284,0.1465012032660887,0.15677045512456791
0.3190859049207672,0.3193537007428914,0.1536423933349519,0.09874918365185775
0.1812635529608006,0.2401685781120274,0.0982004397836849,0.009113041874019148
0.194440366972477,0.2551830276433529,0.1031328233901833,0.013244341823821667
0.3814086738949124,0.3369627351435016,0.1616572814607331,0.16479077211231222
0.1844687239366138,0.2082255738519796,0.0711024689946026,0.010029816094921876
0.1260633861551292,0.2291977796301166,0.0862436916750445,0.0008138477679740138
0.1171601334445371,0.1918828746287512,0.0607434304953201,0.00044539615743896315
0.4512101751459549,0.3843799365147033,0.1974445776647273,0.2472355498526264
0.277418682235196,0.2906799437507397,0.121291512813868,0.06167480599836266
0.3212226855713094,0.3038524806956155,0.1389854002102725,0.10082942818074442
0.3094703919933277,0.2771179679412298,0.1159711603938274,0.08958684830800881
0.0908065054211843,0.1833713011616372,0.0563774807743543,3.740722366078604e-05
0.3315504587155963,0.3196931046380133,0.1589543782430248,0.1110969523150293
0.3575479566305254,0.3381436997279142,0.1670927638282438,0.1383390933178972
0.1987139282735612,0.2282416830916109,0.0862422295737,0.014793317231256839
0.4832618849040867,0.3943086692835631,0.2147131110910941,0.28643151688439067
0.1235704753961634,0.2129179974109443,0.0777979697355025,0.0006934940962027794
0.2403811509591326,0.2311893423811755,0.0864886314185045,0.035391633992625966
0.3055529608006672,0.256273470140636,0.1083031436764019,0.0859512568228329
0.2150959132610508,0.2501097630219042,0.098744964033389,0.021702915905575316
0.4836180150125104,0.3874258723837595,0.2037747208167562,0.2868691260330122
0.4066939115929942,0.3587383524540777,0.1808968365120534,0.19396731783659907
0.1869616346955796,0.2067325835870048,0.0739138530698228,0.010781637847436583
0.07976647206005,0.1768773981278398,0.0556354497180123,8.147369638107972e-06
0.3165929941618015,0.3524925750767419,0.1752600264992095,0.0963421412743977
0.085464553794829,0.1887771245870176,0.0616444464614368,1.879392042745758e-05
0.3664512093411176,0.3068485743210534,0.1378303128783061,0.14806618398295665
0.2528457047539616,0.2776818476961681,0.1169185352904789,0.04344754089766358
0.3675195996663886,0.3464690978825856,0.1684351124689428,0.14924545647979656
0.4540592160133444,0.3176713245046649,0.1545459247612708,0.2506999281811731
0.2179449541284403,0.2921948194474233,0.1273932628534812,0.02306279903694599
0.3639582985821518,0.3400774163679317,0.1653677947720735,0.1453243356537503
0.2642418682235196,0.308113803777697,0.1417530538864914,0.05152791946313543
0.3429466221851543,0.3269200313540192,0.1534965125492775,0.1228089332461428
0.4533469557964971,0.3690166309456082,0.194105241061458,0.24983338158268645
0.3906680567139283,0.3352793214574451,0.1617199929271634,0.17535620636424112
0.0865329441201,0.1928508737612108,0.0658064588714911,2.1714893248810574e-05
0.1353227689741451,0.2011854110072102,0.0658181938598889,0.0014004533441565278
0.1602518765638031,0.2099282919203902,0.0702747229129291,0.004420968912559425
0.361465387823186,0.3239287978510722,0.152234147573239,0.14259649318083592
0.459045037531276,0.3461296381182834,0.1742155043969819,0.25677371782542935
0.4565521267723103,0.3648436386468098,0.1911510212708926,0.25373512289150646
0.3522060050041701,0.3309418296095917,0.1576202766979505,0.1325934936107896
0.4946580483736447,0.3834334438852378,0.2012806904207343,0.30044874107971126
0.2471476230191826,0.279297892035565,0.120273106796442,0.03966109254107268
0.1278440366972477,0.2191329642702669,0.0754420716224397,0.0009089225078023844
0.3002110091743119,0.295636196789414,0.1335112951899516,0.08108881085121009
0.3087581317764803,0.3063514154641886,0.1399195453004343,0.08892153259161767
0.3767789824854045,0.3351411679349751,0.1621602450603544,0.159566394055749
0.175209341117598,0.2431668067862216,0.0947378070783172,0.007531371519770868
0.295581317764804,0.3002966693076124,0.1356533116685992,0.07696660813821256
0.5,0.371374465531655,0.1878819716693907,0.30702694143714504
0.3169491242702251,0.2918534132205983,0.1265110113213571,0.09668467633877716
0.3835454545454545,0.3362810967727568,0.1666808696124178,0.16721551794845235
0.2756380316930775,0.2971513248043568,0.1388066722013984,0.06025520968968687
0.4800567139282735,0.4012508401066885,0.2167050225866071,0.282494537239345
0.3343994995829858,0.3166963865814884,0.1506773764292216,0.1139888144436549
0.3550550458715596,0.3292716999130978,0.1587001559857505,0.1356490151299953
0.0790542118432026,0.1733819382853227,0.0492740538047156,7.277179071122207e-06
0.1182285237698081,0.1719702683245636,0.0490980408931493,0.00048110951469127464
0.187673894912427,0.2485544336849503,0.0979449530310834,0.01100273465401817
0.16381317764804,0.2008675835069962,0.0677774197591045,0.005063310002210589
0.4088306922435363,0.3352222533472149,0.1616962521023767,0.19647632585203031
0.4928773978315263,0.4120666986486165,0.2220299195832391,0.2982569166554818
0.1406647206005004,0.2135021749855449,0.0751005156260055,0.0018541610475134344
0.1139549624687239,0.2021243996949523,0.0690966734634726,0.00035033646180280956
0.4907406171809841,0.3793357311125762,0.1925191441530575,0.295627434668055
0.3892435362802335,0.3540654755848837,0.1805898552062189,0.17372113380528728
0.2888148457047539,0.2428669708901856,0.0991499591551308,0.07110157769247433
0.1371034195162635,0.2272366233877764,0.0861408643983018,0.0015415236551016296
0.1801951626355296,0.2422592077379471,0.1006822596546632,0.008819779571896624
0.2496405337781484,0.2691305460706474,0.1110610934539313,0.04129641440300473
0.1969332777314428,0.222661483620637,0.0714877379011687,0.014135275157902508
0.4415946622185154,0.3527201834982072,0.1771108355320945,0.23558199598602508
0.42271976647206,0.3728559724994598,0.1877000366663086,0.2129203540004124
0.3379608006672226,0.311058388317701,0.1480842420600581,0.1176380318075267
0.482905754795663,0.3533215007217183,0.1707445063668419,0.28599393997773065
0.2571192660550458,0.2674696052489035,0.1119621677247014,0.04639954804304346
0.2054804003336113,0.2360500973487051,0.084232943779523,0.017459627432536873
0.0890258548790658,0.1810961103081018,0.0533147999028722,3.0012044671715935e-05
0.2425179316096747,0.2791773466429286,0.1222606257695108,0.036712929054737095
0.1289124270225187,0.2232537620263751,0.0854256008697697,0.0009697968880902927
0.445512093411176,0.3655634249275155,0.1885387268718965,0.24032209701237214
0.1338982485404503,0.2061946124857504,0.0701762869242734,0.0012945690177591162
0.0786980817347789,0.1799233327024131,0.0536221289963439,6.8723126249139954e-06
0.2549824854045037,0.2789903745508169,0.1225122724792077,0.044911658753829256
0.0900942452043369,0.1865432433371085,0.0546415371329054,3.428824644225519e-05
0.1410208507089241,0.2148461080602043,0.0771740834928969,0.001887749649797131
0.2674470391993327,0.2975216033772003,0.1323286605402893,0.05391870166236066
0.2564070058381985,0.2865957956526653,0.1277584870196136,0.04590095749567232
0.4209391159299416,0.3723464950574351,0.1952029797864821,0.21079993575411368
0.4070500417014178,0.3158088374130661,0.1482330646599083,0.19438506955939036
0.3678757297748123,0.3313199413379494,0.1627998823942713,0.14963909864838998
0.4230758965804837,0.3756002258342861,0.1875068389683904,0.21334483729959797
0.2439424520433694,0.2331419997797021,0.088169312104448,0.037607666567237664
0.4747147623019183,0.3771134068768282,0.1908413013871448,0.2759395777929546
0.1737848206839032,0.2648675090608763,0.1121408326417528,0.007187137176838935
0.4394578815679733,0.3554032768327944,0.1760554186878178,0.23300127109813426
0.356835696413678,0.3307185555907762,0.159306815308885,0.13756895314858705
0.4074061718098415,0.3597969967663472,0.1826558581961435,0.1948029889263894
0.1531292743953294,0.2108724365139691,0.0777083560237154,0.003307211765556267
0.0822593828190158,0.2112119168756052,0.0678720830984542,1.1912910675544928e-05
0.1734286905754795,0.2161362349349588,0.07270685026233,0.007102712671736571
0.4821934945788156,0.3694909684606158,0.192408640816411,0.2851188846067799
0.2286288573811509,0.2477363353505188,0.0953557486595754,0.028577919276071524
0.488603836530442,0.3751087035618638,0.1938562681393248,0.29299880350444313
0.2026313594662218,0.2365185763607266,0.0860248126077624,0.01630489123671785
0.1545537948290241,0.2469267779183506,0.0947713845085351,0.0035123887455159896
0.0861768140116763,0.1769758307007124,0.0524913752951156,2.070222905998418e-05
0.3112510425354461,0.3233205190996759,0.1498052008194546,0.0912583755413321
0.3397414512093411,0.321845007755434,0.1523168386625057,0.1194766161332252
0.4932335279399499,0.3829912544896006,0.1982168968772669,0.29869524045955015
0.2061926605504587,0.2825212377275806,0.1211860707424124,0.017755623296966783
0.2400250208507089,0.2547932892683378,0.1055177929481186,0.035173856619003525
0.3871067556296914,0.3193607842260235,0.1448276603703901,0.17127492986746617
0.4935896580483736,0.3588484308106895,0.1749452849817975,0.29913358518376115
0.3176613844870725,0.3309193837139896,0.1541399275522033,0.09737107974504797
0.0843961634695579,0.1793301503423969,0.053825664244708,1.620647540538192e-05
0.4326914095079233,0.3734433772900496,0.1956814068130855,0.22485313754579456
0.4914528773978315,0.3934147840021948,0.2117961674503421,0.29650383830804017
0.1420892410341951,0.2230950734109638,0.0810851441569186,0.0019911351014244624
0.4665237698081734,0.3779613021494347,0.195123774526216,0.26590801039190676
0.4693728106755629,0.3817179341540446,0.1997112871194756,0.26939430343414905
0.4515663052543786,0.3697386745442408,0.1921988158688667,0.24766833003948993
0.2521334445371142,0.2659043836359248,0.1131630611932282,0.04296482231312789
0.398859049207673,0.3066741107731915,0.1396217564141562,0.18482094253479775
0.4205829858215179,0.3377165437839284,0.1574226394086569,0.21037625710628602
0.4939457881567973,0.3743061609892026,0.1939968169972644,0.2995719504475597
0.4601134278565471,0.3581806396865843,0.1828593395744989,0.2580769660192109
0.3579040867389491,0.3349421507192455,0.1642603338429954,0.13872462278635558
0.2791993327773144,0.2800823458117703,0.1196952943371792,0.06310909962150471
0.1299808173477898,0.2165443944070712,0.079980081392567,0.001033646137945556
0.3151684737281067,0.316067032302463,0.1482764029460512,0.0949764753440541
0.4992877397831526,0.3849344047775724,0.2031843862510847,0.3061496402493423
0.1306930775646372,0.2144640392991449,0.077786229169698,0.001077906518390265
0.3653828190158465,0.3238285816549296,0.1551512107834085,0.1468894152231128
0.3240717264386989,0.2762308403207721,0.111418672421624,0.10362708981719503
0.4319791492910759,0.3282491119342852,0.1554026009318191,0.22399770405448605
0.385326105087573,0.3611445571544427,0.1792641637847223,0.16924243014235452
0.3917364470391993,0.3636074589059406,0.1840321494717645,0.17658470910875365
0.3981467889908257,0.3146134592721383,0.1537487539568146,0.18399381872607024
0.4996438698915763,0.4022321171878513,0.2150957119142192,0.3065882836871362
0.1271317764804003,0.2108858374404382,0.0757068328703114,0.0008699507836914649
0.4212952460383653,0.3170607288377622,0.1456252151017566,0.21122375042525313
0.4298423686405337,0.3639763809528279,0.1820936431650665,0.22143414226763655
0.2542702251876563,0.2485587531978052,0.1006351922358732,0.04442096721778133
0.1125304420350291,0.2060848613895495,0.0748679369655661,0.00031350222431584813
0.1534854045037531,0.2224839067539487,0.0821861915423791,0.0033577057751956294
0.4237881567973311,0.3553689037397289,0.1776310694413042,0.21419419746967205
0.3760667222685571,0.3438445789293417,0.1683306201773586,0.15876630103535017
0.1096814011676396,0.1723109077972127,0.0498587883515908,0.0002488809429406975
0.2229307756463719,0.2290883428128579,0.0875131222082709,0.025555128543512346
0.2222185154295246,0.2539074488608798,0.0983626342998688,0.025190334147201347
0.2952251876563803,0.2839930025570309,0.1307903614375479,0.0766531390281637
0.2816922435362802,0.2531180331619843,0.1002833406536615,0.06514150594179528
0.4504979149291075,0.3483032587530729,0.1771329631716862,0.24637022434148656
0.4002835696413678,0.3340791825611592,0.1638775008221374,0.18647743648344192
0.3123194328607172,0.3031285017921462,0.1410559962459065,0.09226688880861263
0.1153794829024186,0.2139845799686691,0.0797799687473085,0.0003904260223317392
0.0918748957464553,0.1731731110144266,0.0542941660353946,4.2517875854543324e-05
0.1267756463719766,0.2066326118945048,0.0702846211801051,0.0008509389445750807
0.2165204336947456,0.2729854275268064,0.114315930173259,0.02237700072560698
0.4960825688073394,0.3765139963383126,0.1999185330424993,0.3022025522521028
0.1467189324437031,0.2233433012402905,0.0821267992594808,0.0024862671426495917
0.4768515429524603,0.3525908756720743,0.1746562366566966,0.2785604876802371
0.3073336113427856,0.2778600667022241,0.1181983291958089,0.08759660724002737
0.4633185988323603,0.3897000181517434,0.2099104977327489,0.2619900987238167
0.1556221851542952,0.21988292986201,0.0751297308978842,0.0036719262267226054
0.0758490408673894,0.1585789598104603,0.0432938470055802,4.264003343297658e-06
0.1296246872393661,0.2135983885254158,0.075896624805231,0.0010120273245061353
0.0858206839032527,0.2003894485035785,0.0687857822624719,1.9728968840782328e-05
0.2339708090075062,0.2505400118492753,0.0993179083757173,0.031579177664984207
0.3048407005838198,0.2570499505057013,0.1023572284387614,0.08529651203443923
0.1631009174311926,0.2302441558120583,0.081771730840613,0.004930113740191206
0.180907422852377,0.2201262455209542,0.0856709018111673,0.00901460699027905
0.392092577147623,0.3264628533853416,0.1575273670800697,0.17699462370476057
0.4462243536280234,0.3744954583185692,0.1884991575624279,0.2411851004937436
0.386394495412844,0.3297479379541356,0.1529782417464363,0.1704612672915521
0.2763502919099249,0.2658903698664794,0.1087309214964032,0.060821274635941516
0.2948690575479566,0.3029704413767918,0.1336681392630092,0.07634019404947615
0.4804128440366972,0.3760343732159694,0.1911362692234081,0.2829318406328178
0.439814011676397,0.3691548919808818,0.1869496553946744,0.2334311487068929
0.4807689741451209,0.3829352418628114,0.1981384746492356,0.2833691797460318
0.1663060884070058,0.2380563262867788,0.0952609940941356,0.00554849354352083
0.2902393661384487,0.2983542940641816,0.1293133631714089,0.07232019542479454
0.1787706422018348,0.2147999347588978,0.080269659348639,0.008438257220816814
0.4252126772310258,0.3775339657330726,0.1964264115125051,0.21589447099904963
0.2204378648874062,0.2457232974093627,0.0936587654669815,0.024291092002259148
0.1264195162635529,0.187911687603376,0.0590457817476156,0.0008322389756514075
0.4095429524603836,0.3676265886352912,0.1867273162164119,0.19731397815926605
0.24109341117598,0.2533990248380223,0.0935896659684538,0.03582928207469279
0.4120358632193494,0.3253957948395382,0.1567241256847987,0.20025081207942408
0.4245004170141784,0.3540059951201478,0.1733697358532033,0.21504407737179504
0.350069224353628,0.3521417135077329,0.1766731031281017,0.13031538796165623
0.3009232693911592,0.275418228164457,0.1147646164436859,0.08173065618037545
0.4964386989157631,0.3736619451579562,0.1902400774625983,0.3026410507716363
0.4797005838198498,0.3765425687236519,0.192747723481735,0.2820572700081316
0.2688715596330275,0.2780218895379799,0.1205465188466179,0.0549974850551171
0.3005671392827356,0.2752142911807387,0.1187431738692828,0.081409481212399
0.4059816513761468,0.3556308222835164,0.1751178890928201,0.19313232073735648
0.403488740617181,0.3411734262664773,0.1706942268539163,0.19021523774377508
0.2467914929107589,0.2784034267944605,0.1198531024226925,0.03943019490618164
0.3646705587989992,0.3301973828729836,0.1574931149982391,0.14610630816651604
0.3258523769808173,0.2715426707483004,0.1149222334455173,0.10538929596582536
0.4576205170975813,0.3551667773163927,0.1783380654991211,0.2550369727919569
0.1253511259382819,0.2072702036834371,0.0750951898859341,0.0007779792172863693
0.1249949958298582,0.2386230233139832,0.0933078785440043,0.0007604956703400152
0.4910967472894078,0.3888092415103518,0.2016872013207659,0.296065624869374
0.4155971643035863,0.3550956526885153,0.1763205332348664,0.2044594739601797
0.1958648874061718,0.2212145905106224,0.0825141870092458,0.0137491236147497
0.2161643035863219,0.2290607634367505,0.0864919961776516,0.022207380950721993
0.404557130942452,0.362616578791206,0.1824812894385684,0.1914643759380139
0.4127481234361968,0.3612802687872011,0.184108889862943,0.20109132320208958
0.4732902418682235,0.3785834672475576,0.1935368021629481,0.2741931585757896
0.3076897414512093,0.3069023924051001,0.1379078723896206,0.08792712206537692
0.2378882402001668,0.2255114293256603,0.0822251637544141,0.033881894934516585
0.1392402001668056,0.2313917146433523,0.0825749221989786,0.0017240935705347552
0.2895271059216013,0.3372792758708113,0.1642288904625343,0.07170979688891868
0.1239266055045871,0.2161777835473811,0.0762619952381506,0.0007098107795853676
0.3404537114261884,0.3205922802846849,0.1492433580298875,0.12021461024318707
0.4223636363636364,0.3497622425031696,0.1750286757569321,0.21249600290203366
0.1431576313594662,0.2297353288006582,0.0888356038416543,0.002098511849296944
0.3874628857381151,0.3466530738022593,0.1695027997070206,0.17168208958349648
0.1723603002502085,0.2419996934978589,0.0935796998041252,0.0068533347668378874
0.1773461217681401,0.2387859835472495,0.0872233012305433,0.008067505367935095
0.4604695579649708,0.3795273982799174,0.1947096868435284,0.2585115104652564
0.2154520433694745,0.2358190045290147,0.0931350882893159,0.021870338388877194
0.1164478732276897,0.1941682730204285,0.0629619335436411,0.0004227399878701417
0.1449382819015846,0.2157178849178185,0.0743425449300108,0.0022865565194177904
0.3703686405337781,0.3466557124832405,0.1699049550973078,0.15240220213403272
0.1606080066722268,0.2194212603064055,0.0724121443382618,0.004482566534173195
0.4786321934945788,0.3476687320273893,0.1711076319718761,0.28074568973941894
0.2097539616346955,0.2400000645153621,0.0960717926345649,0.019279551217054963
0.3771351125938282,0.3532727322478357,0.1739999384193097,0.15996681243861466
0.1509924937447873,0.2361163162277483,0.0928169353768188,0.0030152707864054646
0.301279399499583,0.2713727127020153,0.1151856953168123,0.08205233445164715
0.0733561301084236,0.2008024785899558,0.0657824782796577,2.724172776686061e-06
0.1128865721434528,0.2000515398598712,0.0676416933268444,0.0003224155319150858
0.3215788156797331,0.2894320373712351,0.1235739793792038,0.10117764617288674
0.4116797331109257,0.3299873096421467,0.157529787805727,0.19983078999430923
0.4569082568807339,0.3624661958022311,0.1805603927652549,0.2541690042259657
0.2300533778148457,0.2411355253890508,0.0900009801014002,0.02936249355523491
0.3091142618849041,0.2911764287601509,0.1309887088615933,0.08925395378038954
0.4989316096747289,0.3770139079044217,0.1977535570858329,0.30571101147760094
0.1858932443703085,0.2493819435527097,0.0953462414424415,0.01045524515772974
0.3037723102585488,0.3043280773521523,0.1355870837598588,0.08431806533410878
0.3254962468723936,0.3309238239151352,0.1555480127891577,0.10503602380869172
0.4191584653878232,0.3693027878763352,0.192602811237965,0.20868291819565754
0.2962935779816513,0.2961174181447284,0.1324828679225934,0.07759511355647253
0.2980742285237698,0.2892950480709635,0.1239298054924498,0.0791754584038915
0.4900283569641367,0.4085084094505831,0.2241218348954254,0.2947511255466237
0.4668798999165972,0.3507510004246201,0.1734492414790527,0.2663436123039825
0.3561234361968307,0.338345484967595,0.1649552180001446,0.13680004555476327
0.3027039199332777,0.2790414891407032,0.119617102845375,0.08334405449681685
0.4334036697247706,0.3403133945097734,0.1654542477356779,0.22570901808550226
0.2710083402835696,0.2751249724221571,0.1200640669844068,0.05663414544343856
0.3155246038365304,0.3080228074659339,0.136532442272765,0.0953172180983479
0.278487072560467,0.2705257270944214,0.1125383469452347,0.06253362841801133
0.2596121768140116,0.2408107790870291,0.0921447278012745,0.048165161695808235
0.4501417848206839,0.383422569305856,0.1978025590669771,0.2459376802113361
0.2653102585487906,0.2929212023812484,0.1356121711190326,0.05231919971126415
0.3393853211009174,0.3085926377612863,0.1417571646749448,0.11910816530054168
0.4679482902418682,0.3604123820208468,0.1823360299264469,0.26765073874845624
0.2453669724770641,0.2757246454862802,0.1197642539697069,0.03851344045327382
0.1068323603002502,0.2088036028647961,0.0713780982604111,0.0001951622040667672
0.4362527105921601,0.3863046147299421,0.1996421172032264,0.22913689942753132
0.2735012510425354,0.2763890067936458,0.1166815957056414,0.05857131162202519
0.3372485404503753,0.3144554951397932,0.1448745422266601,0.11690518402345294
0.3803402835696414,0.3573529099902049,0.1828301443734966,0.1635815499632366
0.3903119266055045,0.3410371945806199,0.1613586886376316,0.17494712228006692
0.4426630525437864,0.3622777882853861,0.182441622640097,0.23687364821669926
0.1463628023352793,0.1995954406487968,0.0650839053666314,0.002445374667905936
0.212603002502085,0.2698874119431438,0.116231036329955,0.020551480566190865
0.355767306088407,0.3111460877442082,0.1414418125311435,0.1364160568124096
0.3828331943286072,0.3445159577553487,0.1751337971513694,0.16640634508627503
0.2143836530442034,0.2754238523715086,0.1153851240339746,0.021370269206219553
0.3457956630525438,0.3023243895388032,0.1359498101302484,0.12579507165825077
0.4643869891576314,0.36318231592922,0.1810032413366427,0.26329555727940024
0.4391017514595496,0.388471492840343,0.2026841563982458,0.23257149230841864
0.3016355296080066,0.3230071467453494,0.1536546314292338,0.08237451472262194
0.2909516263552961,0.3044322736472553,0.1435471022847496,0.07293276299013912
0.4148849040867389,0.3446519900326671,0.1659743834944894,0.20361653331997476
0.3311943286071726,0.3047249118611972,0.1336988727992021,0.11073722430103713
0.3162368640533778,0.2792428329798358,0.1168898971316202,0.0960000523534838
0.1079007506255212,0.2104396526752755,0.0710749956448272,0.00021411528350249925
0.3593286071726438,0.3526954083922327,0.1709550672043671,0.1402697768817982
0.2175888240200166,0.2432924312801867,0.0949776292384576,0.022890251961498582
0.2517773144286905,0.2480773324516293,0.1052638890005847,0.04272446516907786
0.4544153461217681,0.3309579965028283,0.1582964253448391,0.2511333118577994
0.4490733944954128,0.3629291480941426,0.1860888501027913,0.24464052952906318
0.4038448707256046,0.320089888987293,0.1568120668079149,0.19063144203574234
0.3504253544620517,0.3220021726126542,0.1513881930342001,0.13069425400330778
0.1442260216847372,0.2248948402346564,0.0822239123319046,0.0022099587683393858
0.1207214345287739,0.2072023668352229,0.0710781846625711,0.0005729265870853118
0.4472927439532944,0.3837676648759553,0.2010998788924046,0.24248025378062987
0.0872452043369474,0.1911926954609099,0.0650317620497816,2.3863322075174915e-05
0.4351843202668891,0.3745369247476157,0.1912040207277454,0.2278506386694642
0.1549099249374478,0.2004152778753045,0.0698843633654324,0.0035650251684430007
0.2076171809841534,0.246277141788463,0.0975152146450876,0.01835640121268418
0.1755654712260216,0.2322502810966429,0.089915677093491,0.0076190721741446485
0.2218623853211009,0.2675974188849407,0.1080295885440006,0.025009028599918846
0.2122468723936613,0.2380158795290112,0.0875471244841305,0.02038992256488681
0.2838290241868223,0.2986947344089409,0.1297782184713473,0.06690592755712983
0.4597572977481234,0.3731022281551439,0.1913418552755542,0.2576424853987691
0.3034161801501251,0.2888917753071056,0.1280637097427058,0.08399290044314027
0.2581876563803169,0.2789455816863891,0.1161769576613343,0.047152336624871394
0.0957923269391159,0.1952526203604932,0.0669478155226683,6.635646604775436e-05
0.0779858215179316,0.2219137349025507,0.0816362092647263,6.119295585563742e-06
0.4519224353628023,0.3700696323289397,0.1893124229971927,0.24810118772110704
0.2482160133444537,0.2728207017544978,0.1158179548104721,0.04035787253104042
0.2079733110925771,0.257360892388199,0.1057770581067361,0.01850842710245358
0.1395963302752293,0.2270729476411045,0.0866884349126149,0.0017559733639113978
0.3447272727272727,0.3098138559205965,0.1389140831579816,0.12467265595363176
0.1499241034195162,0.212167062047313,0.0700180297831723,0.0028762686989889014
0.3546989157631359,0.3332324030685291,0.1647314489562095,0.13526596447255557
0.4561959966638865,0.3889696427255302,0.2000670112753315,0.25330131094157454
0.3856822351959966,0.3670028832104818,0.1821491206971668,0.16964848699788843
0.1930158465387823,0.2337040666984518,0.084564456986883,0.012751050442103827
0.3290575479566305,0.2893047053935079,0.1306099913972125,0.10858717585154824
0.1780583819849874,0.2657930398268303,0.1150974784642367,0.008251540580401284
0.4348281901584653,0.3448251788696342,0.1684686820596456,0.22742209798372892
0.2350391993327772,0.2445589673104896,0.094264488311628,0.03219869626946675
0.3632460383653044,0.3347833526820538,0.1576871680632527,0.1445435064479167
0.1687989991659716,0.2412498875552658,0.0939650530764598,0.006063757623274695
0.427349457881568,0.3453461628432319,0.1712796985543955,0.21844867466512208
0.1445821517931609,0.2000849226138163,0.0669414734695083,0.002248025745159761
0.1303369474562135,0.2068891388162364,0.0672642418926398,0.0010556048319700431
0.3326188490408674,0.3052112538286469,0.1334560357031013,0.1121784884507538
0.2158081734778982,0.2495757122271351,0.1012744771012009,0.022038493452598232
0.3230033361134278,0.3008341389470742,0.1358624250377407,0.10257478720701499
0.4750708924103419,0.3985685732430915,0.217172307082709,0.27637629130489205
0.2742135112593828,0.2678545166890813,0.109259732812247,0.059130218390341716
0.4366088407005838,0.3754674658317103,0.1894898111885734,0.22956586363641482
0.4380333611342785,0.3745404457222033,0.1940499510410426,0.23128275549049682
0.4661676396997498,0.3664535502466052,0.1891401608620401,0.26547246278161996
0.1460066722268557,0.2215702051185211,0.0821127719218953,0.0024049601921866974
0.0851084236864053,0.1826954918059573,0.0566623900552652,1.7895914408821507e-05
0.3490008340283569,0.3310289446553148,0.1589364509293367,0.12918077457888444
0.2539140950792327,0.2330688838860721,0.0934628873733833,0.04417661451580818
0.494301918265221,0.3778632712675606,0.1974593556680525,0.3000103358719938
0.1054078398665554,0.2186726924892718,0.0763371720611941,0.00017197176793106033
0.3924487072560467,0.3369820160782276,0.160725195104098,0.17740474357177852
0.2738573811509591,0.2800057287830457,0.1195897314398906,0.05885046491602475
0.3493569641367806,0.34118145442625,0.1582355395749636,0.12955864708035414
0.1588273561301084,0.1981336734939496,0.0657072429223188,0.004180332643379121
0.0776296914095079,0.2042854546701532,0.0703180993942389,5.76970851025944e-06
0.1851809841534612,0.2519295750921642,0.0966287748750644,0.010241139720930487
0.2866780650542118,0.3116579016664992,0.1432948171668557,0.06929009901475901
0.2108223519599666,0.2653592474105318,0.1079601588317735,0.019751024356884084
0.1321175979983319,0.2202634613218761,0.0824967047435641,0.0011706053782993408
0.3721492910758965,0.3545069622895182,0.1751296322146522,0.15438386044615504
